"id","nLL","kernel","acq","R2","kError","lambda","beta","tau","epsilon","age_years","experiment","age_months","condition","agegroup"
62,688.617687523231,"RBF","EG",0.172112230951507,NA,0.451672195165959,1.93914868166549,NA,0.668918508021799,13,"Adolescent",156,"Smooth","[11,14)"
63,378.009071376132,"RBF","EG",0.54554015609551,NA,1.20740129395717,0.145846034731032,NA,0.277551174568879,17,"Adolescent",204,"Smooth","[14,18)"
64,607.984519801697,"RBF","EG",0.269053123620695,NA,0.372594283978618,4.43405788721548,NA,0.582510608910117,14,"Adolescent",168,"Smooth","[14,18)"
65,869.835214144533,"RBF","EG",-0.0457557915307567,NA,12.529250713084,0.0949602883633097,NA,0.413616962430919,17,"Adolescent",204,"Smooth","[14,18)"
66,584.920081456941,"RBF","EG",0.296782249304752,NA,0.133226977983238,14.3290083191497,NA,0.475621198648326,15,"Adolescent",180,"Smooth","[14,18)"
67,695.291783905928,"RBF","EG",0.164088326156731,NA,0.217647472381568,8.65361571743319,NA,0.673196425799796,15,"Adolescent",180,"Smooth","[14,18)"
68,514.793235076927,"RBF","EG",0.381091960559443,NA,1.91462825457973,0.113340805659916,NA,0.401150455942412,17,"Adolescent",204,"Smooth","[14,18)"
69,677.964326811687,"RBF","EG",0.184920189840963,NA,0.143300219560031,15.574642720076,NA,0.63598800042655,14,"Adolescent",168,"Smooth","[14,18)"
70,654.61076758645,"RBF","EG",0.212996909908759,NA,0.288682608942227,6.9481576522778,NA,0.614568996067769,14,"Adolescent",168,"Smooth","[14,18)"
71,706.954247220912,"RBF","EG",0.150067177832499,NA,8.16169444599031,0.157952737013701,NA,0.621167532832461,15,"Adolescent",180,"Smooth","[14,18)"
72,475.355286155559,"RBF","EG",0.428506071669184,NA,1.07938689219041,0.160636953999543,NA,0.276998476295987,15,"Adolescent",180,"Smooth","[14,18)"
73,669.089537737348,"RBF","EG",0.195589868329699,NA,2.18408233949549,0.126258108323141,NA,0.52098581012863,16,"Adolescent",192,"Smooth","[14,18)"
74,773.084812217483,"RBF","EG",0.0705619793560519,NA,0.260046272259432,4.01985765568671,NA,0.732509981502413,15,"Adolescent",180,"Smooth","[14,18)"
75,579.336207635321,"RBF","EG",0.303495438530919,NA,1.76416604115794,0.147289527878334,NA,0.450884686759347,14,"Adolescent",168,"Smooth","[14,18)"
76,686.34190319461,"RBF","EG",0.174848283255702,NA,1.01887162600829,0.15001048658131,NA,0.413374760925556,15,"Adolescent",180,"Smooth","[14,18)"
77,664.462623319016,"RBF","EG",0.201152557067987,NA,0.147583716367843,3.9335567128767,NA,0.586106233541378,16,"Adolescent",192,"Smooth","[14,18)"
78,630.712088781162,"RBF","EG",0.241728997738914,NA,1.82511397005736,0.163173361431905,NA,0.553705811719973,17,"Adolescent",204,"Smooth","[14,18)"
79,561.498840200951,"RBF","EG",0.324940339814319,NA,32.9985455606464,0.332129328006257,NA,0.448879254644948,16,"Adolescent",192,"Smooth","[14,18)"
80,746.20271140143,"RBF","EG",0.102880873969382,NA,0.962626014111385,5.68654113655293,NA,0.720831941433468,15,"Adolescent",180,"Smooth","[14,18)"
81,721.679950384936,"RBF","EG",0.132363262058883,NA,0.508120155971942,8.88636214860434,NA,0.684022999129932,16,"Adolescent",192,"Smooth","[14,18)"
82,460.920604362687,"RBF","EG",0.445860108202006,NA,1.00720789337085,0.0335843782020677,NA,0.142718689208688,16,"Adolescent",192,"Smooth","[14,18)"
83,716.992138265995,"RBF","EG",0.137999164806063,NA,0.166232212296833,4.42419036485587,NA,0.661376538858534,15,"Adolescent",180,"Smooth","[14,18)"
84,816.021384319005,"RBF","EG",0.0189416629863532,NA,2.19290494924602,0.100430729421441,NA,0.830087576676512,14,"Adolescent",168,"Smooth","[14,18)"
85,531.654265842542,"RBF","EG",0.360820856001252,NA,2.12839555495721,0.0249717325817051,NA,0.376602224263566,17,"Adolescent",204,"Smooth","[14,18)"
86,664.154952988229,"RBF","EG",0.201522452451699,NA,0.145621935248106,5.40656897954865,NA,0.594325950479028,14,"Adolescent",168,"Smooth","[14,18)"
87,763.550275984004,"RBF","EG",0.0820248361403987,NA,0.60605849789775,0.429399098405103,NA,0.707706417897661,13,"Adolescent",156,"Smooth","[11,14)"
88,688.572709287498,"RBF","EG",0.17216630584954,NA,0.1424319041901,6.69613646391023,NA,0.599573446120604,15,"Adolescent",180,"Smooth","[14,18)"
89,625.142696876456,"RBF","EG",0.248424776140321,NA,0.140751575174908,10.0046547195367,NA,0.56009233523343,13,"Adolescent",156,"Smooth","[11,14)"
90,629.04815329076,"RBF","EG",0.243729457305884,NA,0.146086550515951,13.4929929524856,NA,0.583167439280652,16,"Adolescent",192,"Smooth","[14,18)"
91,688.642143649956,"RBF","EG",0.172082828674219,NA,0.993491394561624,0.32689145572402,NA,0.522937325015024,13,"Adolescent",156,"Smooth","[11,14)"
92,753.225207067281,"RBF","EG",0.0944381075762255,NA,2.9338574146517,0.0934685239214942,NA,0.570182508797337,14,"Adolescent",168,"Smooth","[14,18)"
93,438.037542704554,"RBF","EG",0.473371174514127,NA,0.16023444011746,0.0462664930192588,NA,0.333860716527669,15,"Adolescent",180,"Smooth","[14,18)"
94,555.435124284431,"RBF","EG",0.332230417216089,NA,1.60179751235238,0.185985829930827,NA,0.420430959380243,16,"Adolescent",192,"Smooth","[14,18)"
95,737.748702900976,"RBF","EG",0.113044670752081,NA,1.33499175665838,0.22106239036248,NA,0.642851496694813,14,"Adolescent",168,"Smooth","[14,18)"
96,579.345517308966,"RBF","EG",0.303484246014254,NA,0.300255885215859,5.04561288356304,NA,0.481199962272461,15,"Adolescent",180,"Smooth","[14,18)"
97,744.298948830269,"RBF","EG",0.105169664653086,NA,15.4399766257674,0.635182986218188,NA,0.587014194659985,13,"Adolescent",156,"Smooth","[11,14)"
98,711.342382606471,"RBF","EG",0.144791560199587,NA,0.772728769467398,0.222628062858773,NA,0.475361558942618,16,"Adolescent",192,"Smooth","[14,18)"
99,584.962472242694,"RBF","EG",0.296731285157765,NA,1.24199195609617,0.177948638792,NA,0.436591711942422,15,"Adolescent",180,"Smooth","[14,18)"
100,638.702181094372,"RBF","EG",0.232122942275154,NA,10.1684426118521,0.56997920897781,NA,0.37738377344665,15,"Adolescent",180,"Smooth","[14,18)"
101,676.165718849516,"RBF","EG",0.187082558830568,NA,0.39895606195131,4.67319553222052,NA,0.626078022636486,20,"Adolescent",240,"Smooth","[18,25)"
102,681.973504001747,"RBF","EG",0.180100173132508,NA,0.145515177466235,10.1070146109015,NA,0.647678063535841,19,"Adolescent",228,"Smooth","[18,25)"
103,515.125550010301,"RBF","EG",0.380692436304116,NA,1.34152804237413,0.233014885529084,NA,0.376309720846622,20,"Adolescent",240,"Smooth","[18,25)"
104,632.948203718481,"RBF","EG",0.239040637796475,NA,0.152924828795481,8.27492815101274,NA,0.586258725961593,18,"Adolescent",216,"Smooth","[18,25)"
105,577.732388366669,"RBF","EG",0.305423623618725,NA,4.9267294109228,0.0606534111671204,NA,0.492909658749308,19,"Adolescent",228,"Smooth","[18,25)"
106,656.588227409166,"RBF","EG",0.210619517008934,NA,1.52092559214306,0.160999821027751,NA,0.604749889984424,22,"Adolescent",264,"Smooth","[18,25)"
107,397.374340057026,"RBF","EG",0.52225834185267,NA,1.57507973389239,0.161815619215372,NA,0.287681149578231,23,"Adolescent",276,"Smooth","[18,25)"
108,700.668746996102,"RBF","EG",0.157623894502367,NA,0.509503588082906,0.334894532004265,NA,0.457066200099937,23,"Adolescent",276,"Smooth","[18,25)"
109,521.79604054344,"RBF","EG",0.372672866627069,NA,1.61520368700788,0.141926582540394,NA,0.435880105706279,24,"Adolescent",288,"Smooth","[18,25)"
110,728.880866774194,"RBF","EG",0.123705990088351,NA,7.31203256038338,0.101834309057457,NA,0.385070254462134,25,"Adolescent",300,"Smooth","[25,55]"
111,745.461069756928,"RBF","EG",0.103772509571582,NA,0.359969228647298,11.0352656848126,NA,0.712373186705376,25,"Adolescent",300,"Smooth","[25,55]"
112,704.929048229994,"RBF","EG",0.152501964950009,NA,0.187195052865231,8.21873027098874,NA,0.668566694900825,24,"Adolescent",288,"Smooth","[18,25)"
113,635.684590000177,"RBF","EG",0.235750828697675,NA,7.72088833163503,0.0779323684505161,NA,0.476100304896228,25,"Adolescent",300,"Smooth","[25,55]"
114,704.523936182887,"RBF","EG",0.15298900923448,NA,2.72010770251358,0.678381645295893,NA,0.497439901653975,25,"Adolescent",300,"Smooth","[25,55]"
115,595.156758357901,"RBF","EG",0.284475246804587,NA,0.590210356428804,0.100778761778008,NA,0.353783245782093,24,"Adolescent",288,"Smooth","[18,25)"
116,699.93800563781,"RBF","EG",0.158502425280516,NA,0.40540113146421,8.86711963066005,NA,0.640794143447274,25,"Adolescent",300,"Smooth","[25,55]"
117,680.420643240095,"RBF","EG",0.181967093565863,NA,0.208381316158625,9.10199244689559,NA,0.627309512945023,22,"Adolescent",264,"Smooth","[18,25)"
118,709.724300387006,"RBF","EG",0.146736892861065,NA,0.193019598756704,14.7769031206415,NA,0.67933599680031,21,"Adolescent",252,"Smooth","[18,25)"
119,601.614341043865,"RBF","EG",0.276711644706945,NA,0.322541879452992,0.332339945944902,NA,0.51686605031381,21,"Adolescent",252,"Smooth","[18,25)"
120,501.276643756142,"RBF","EG",0.397342226616292,NA,1.76397429556742,0.0998102660607366,NA,0.343337644542304,22,"Adolescent",264,"Smooth","[18,25)"
121,672.589101488738,"RBF","EG",0.191382532271862,NA,10.7873890574902,0.0157327967506065,NA,0.637894845789168,23,"Adolescent",276,"Smooth","[18,25)"
122,646.416665785597,"RBF","EG",0.22284823493595,NA,1.5622686144171,0.281639639427938,NA,0.553911415154222,21,"Adolescent",252,"Smooth","[18,25)"
123,575.974775183475,"RBF","EG",0.30753670680472,NA,1.6939647212985,0.185324060799134,NA,0.479990304663448,21,"Adolescent",252,"Smooth","[18,25)"
124,703.272345665349,"RBF","EG",0.154493728761877,NA,1.86430273761342,0.14616939807472,NA,0.424710378062101,22,"Adolescent",264,"Smooth","[18,25)"
125,677.022977053825,"RBF","EG",0.186051923697137,NA,9.71843897072561,0.342241652298428,NA,0.455718877858829,22,"Adolescent",264,"Smooth","[18,25)"
126,634.413002007158,"RBF","EG",0.237279590107327,NA,1.81678215037803,0.106614742631024,NA,0.460159400462847,21,"Adolescent",252,"Smooth","[18,25)"
127,710.296174675969,"RBF","EG",0.146049359360482,NA,0.678429583143632,0.244674180014178,NA,0.653147748318131,25,"Adolescent",300,"Smooth","[25,55]"
128,651.991948600641,"RBF","EG",0.216145374211936,NA,1.2071772659286,0.154564655351354,NA,0.485395132843657,22,"Adolescent",264,"Smooth","[18,25)"
129,623.856674231787,"RBF","EG",0.249970891550266,NA,1.14810614268003,0.028725242278549,NA,0.39168187127232,25,"Adolescent",300,"Smooth","[25,55]"
130,703.090680818511,"RBF","EG",0.154712134573241,NA,0.666797303923296,0.0642607597061018,NA,0.569539035799257,22,"Adolescent",264,"Smooth","[18,25)"
131,541.39345226713,"RBF","EG",0.34911195937038,NA,0.326177872455636,0.133745093775698,NA,0.446051049248171,22,"Adolescent",264,"Smooth","[18,25)"
132,774.777627347601,"RBF","EG",0.0685267993615823,NA,1.29051645862313,0.253130705126598,NA,0.714258143390209,24,"Adolescent",288,"Smooth","[18,25)"
133,667.438697980724,"RBF","EG",0.197574583604853,NA,0.552833784007719,0.442419378271726,NA,0.55548955792535,23,"Adolescent",276,"Smooth","[18,25)"
134,617.579277056027,"RBF","EG",0.257517866362899,NA,1.25657301751517,0.187777929158453,NA,0.531003272142839,22,"Adolescent",264,"Smooth","[18,25)"
135,640.369791996306,"RBF","EG",0.23011806395986,NA,0.230958970406818,4.13490707171716,NA,0.585462092918748,20,"Adolescent",240,"Smooth","[18,25)"
136,790.19273985748,"RBF","EG",0.0499940440509593,NA,1.35287172411782,4.06125508417173,NA,0.747041208752666,23,"Adolescent",276,"Smooth","[18,25)"
137,681.850981473886,"RBF","EG",0.180247475335293,NA,1.47232792661117,0.200428854043404,NA,0.623440280315215,18,"Adolescent",216,"Smooth","[18,25)"
138,678.861530860495,"RBF","EG",0.183841529981061,NA,0.139520052304732,8.01801515347321,NA,0.652863646220651,21,"Adolescent",252,"Smooth","[18,25)"
139,674.638789521283,"RBF","EG",0.18891830330526,NA,0.932627397594938,0.244338674340537,NA,0.547516208123944,25,"Adolescent",300,"Smooth","[25,55]"
140,682.763343488587,"RBF","EG",0.17915059187354,NA,1.31288186576324,0.355570947738761,NA,0.615940996863371,23,"Adolescent",276,"Smooth","[18,25)"
141,698.019175249289,"RBF","EG",0.160809331185372,NA,1.52879997098121,0.199482524664636,NA,0.545672274226556,24,"Adolescent",288,"Smooth","[18,25)"
142,569.461698205588,"RBF","EG",0.315367026685492,NA,2.8358237597818,0.0537660834033005,NA,0.396753861734784,21,"Adolescent",252,"Smooth","[18,25)"
143,620.594180372192,"RBF","EG",0.253893211310407,NA,0.413757611337761,0.302823639334655,NA,0.495793642030183,24,"Adolescent",288,"Smooth","[18,25)"
144,625.133019692618,"RBF","EG",0.248436410494598,NA,0.158204392155577,10.2722815784814,NA,0.535524553734365,22,"Adolescent",264,"Smooth","[18,25)"
145,683.839060227704,"RBF","EG",0.177857315869435,NA,1.61253165358393,0.155759688552455,NA,0.533309608301061,23,"Adolescent",276,"Smooth","[18,25)"
146,569.732768547994,"RBF","EG",0.315041133486558,NA,1.2623996439376,0.196870800218717,NA,0.470490644748363,22,"Adolescent",264,"Smooth","[18,25)"
147,594.360041568877,"RBF","EG",0.285433096271685,NA,0.66756152268474,0.414431192347322,NA,0.504026424762011,22,"Adolescent",264,"Smooth","[18,25)"
148,661.369859737325,"RBF","EG",0.204870819302943,NA,0.293469916731088,8.74068033579522,NA,0.594915549920749,22,"Adolescent",264,"Smooth","[18,25)"
149,777.194598458738,"RBF","EG",0.0656210058315746,NA,0.139115158592031,4.36770842100706,NA,0.818885685646476,25,"Adolescent",300,"Smooth","[25,55]"
150,622.574753233388,"RBF","EG",0.251512075772934,NA,0.658428113409559,0.280124202907005,NA,0.472123784061422,23,"Adolescent",276,"Smooth","[18,25)"
151,636.601305439674,"RBF","EG",0.234648711348952,NA,0.140541886885117,13.57193629878,NA,0.587494883340047,14,"Adolescent",168,"Smooth","[14,18)"
153,672.485095210814,"RBF","EG",0.19150757338968,NA,0.14566505622384,4.07743281428906,NA,0.580154599753051,10,"Schulz (2019)",120,"Smooth","[9,11)"
155,776.823365647071,"RBF","EG",0.0660673189452474,NA,0.140806815773455,8.87323723823917,NA,0.807791976527638,8,"Schulz (2019)",96,"Smooth","[7,9)"
157,821.391555184733,"RBF","EG",0.0124853972557604,NA,3.89440904199011,30.6636189079188,NA,0.912826066646049,10,"Schulz (2019)",120,"Smooth","[9,11)"
158,568.623506967365,"RBF","EG",0.316374738637743,NA,3.63952111249336,0.106692907488232,NA,0.400368858175097,25,"Schulz (2019)",300,"Smooth","[25,55]"
160,689.499289421841,"RBF","EG",0.171052328712205,NA,0.143844806051496,10.8450900046451,NA,0.679385617238075,8,"Schulz (2019)",96,"Smooth","[7,9)"
163,708.3739228612,"RBF","EG",0.148360378660905,NA,0.133975247689548,10.1427547599579,NA,0.645561299953346,8,"Schulz (2019)",96,"Smooth","[7,9)"
165,611.595956948557,"RBF","EG",0.26471128823548,NA,0.200586556654494,6.3836754403898,NA,0.521678105734633,9,"Schulz (2019)",108,"Smooth","[9,11)"
168,578.145189656762,"RBF","EG",0.30492733497365,NA,0.150905125337307,10.4678817339719,NA,0.51057880828095,8,"Schulz (2019)",96,"Smooth","[7,9)"
170,663.488160054378,"RBF","EG",0.202324101500839,NA,0.134349761950575,8.40514180140874,NA,0.60273344482518,7,"Schulz (2019)",84,"Smooth","[7,9)"
172,641.827868463843,"RBF","EG",0.2283650975524,NA,0.687571702686258,0.407697353470434,NA,0.58851045484371,9,"Schulz (2019)",108,"Smooth","[9,11)"
174,625.961503241153,"RBF","EG",0.247440369572157,NA,0.147572927999329,5.98153064475406,NA,0.57120984778978,8,"Schulz (2019)",96,"Smooth","[7,9)"
176,659.087232742467,"RBF","EG",0.207615098174344,NA,0.230552505502643,6.14362185818277,NA,0.616821346895863,9,"Schulz (2019)",108,"Smooth","[9,11)"
178,613.319388258763,"RBF","EG",0.262639300065025,NA,0.140832081563846,9.54998262990911,NA,0.538793276462692,11,"Schulz (2019)",132,"Smooth","[11,14)"
181,734.460476195916,"RBF","EG",0.116997927719338,NA,1.40584991401227,0.0628099535938021,NA,0.623209658750948,53,"Schulz (2019)",636,"Smooth","[25,55]"
182,772.306462284123,"RBF","EG",0.07149774734683,NA,0.131460452905782,12.3931947171326,NA,0.772309109591197,7,"Schulz (2019)",84,"Smooth","[7,9)"
184,674.194075698976,"RBF","EG",0.189452958660307,NA,0.142138394761736,3.84460247030829,NA,0.618598194766065,10,"Schulz (2019)",120,"Smooth","[9,11)"
187,593.733489454475,"RBF","EG",0.286186365961941,NA,0.149428550510034,6.53063212877817,NA,0.547545693709933,8,"Schulz (2019)",96,"Smooth","[7,9)"
189,799.83274932233,"RBF","EG",0.0384043825100745,NA,0.140562176054531,8.1370451153348,NA,0.816496909855188,7,"Schulz (2019)",84,"Smooth","[7,9)"
191,663.83694198187,"RBF","EG",0.201904779869885,NA,0.148666968234356,9.64694362432322,NA,0.624903359764235,7,"Schulz (2019)",84,"Smooth","[7,9)"
193,632.307719141791,"RBF","EG",0.239810657731939,NA,0.553265672749261,0.441008450447931,NA,0.554848865468816,11,"Schulz (2019)",132,"Smooth","[11,14)"
195,653.337813499105,"RBF","EG",0.214527313699669,NA,0.145539451862765,4.39269586739917,NA,0.552441168609384,9,"Schulz (2019)",108,"Smooth","[9,11)"
197,627.707286639559,"RBF","EG",0.245341508696034,NA,0.164412483545406,5.96169605115666,NA,0.512852774333126,8,"Schulz (2019)",96,"Smooth","[7,9)"
199,722.332412746273,"RBF","EG",0.131578841881327,NA,0.14015728634724,13.8403117986145,NA,0.675861592069877,11,"Schulz (2019)",132,"Smooth","[11,14)"
200,710.774219815667,"RBF","EG",0.145474631566846,NA,0.163343779251849,0.0217635063032016,NA,0.704875035741921,8,"Schulz (2019)",96,"Smooth","[7,9)"
203,626.865667963467,"RBF","EG",0.246353341271298,NA,0.138236976895496,10.9728910530787,NA,0.573424042197083,8,"Schulz (2019)",96,"Smooth","[7,9)"
204,716.157537126414,"RBF","EG",0.139002560577058,NA,0.133086920373412,3.13682062574138,NA,0.677393454417101,10,"Schulz (2019)",120,"Smooth","[9,11)"
206,606.054527601434,"RBF","EG",0.271373448767589,NA,0.146077065415071,7.39138592886472,NA,0.549670352782639,9,"Schulz (2019)",108,"Smooth","[9,11)"
208,685.633918344139,"RBF","EG",0.175699455116368,NA,0.129803901748211,15.6341274907339,NA,0.599133837164862,10,"Schulz (2019)",120,"Smooth","[9,11)"
210,769.765663069851,"RBF","EG",0.0745524127021009,NA,0.238061796885121,11.6320668385299,NA,0.747421777282626,9,"Schulz (2019)",108,"Smooth","[9,11)"
213,660.45300179392,"RBF","EG",0.205973107976402,NA,0.134197830875296,5.31207023983118,NA,0.606578136689318,7,"Schulz (2019)",84,"Smooth","[7,9)"
214,650.557704970926,"RBF","EG",0.217869687688616,NA,0.134274954405201,9.42270673456117,NA,0.586537473836888,11,"Schulz (2019)",132,"Smooth","[11,14)"
216,815.922194236959,"RBF","EG",0.0190609138525814,NA,0.342583615584839,6.37285552169916,NA,0.829476109888563,7,"Schulz (2019)",84,"Smooth","[7,9)"
218,716.505265276815,"RBF","EG",0.138584505845257,NA,0.138667736060935,3.01598469360243,NA,0.678749080868053,7,"Schulz (2019)",84,"Smooth","[7,9)"
220,775.114771031529,"RBF","EG",0.0681214697608572,NA,0.606818745561813,0.390452909537053,NA,0.732853040842616,9,"Schulz (2019)",108,"Smooth","[9,11)"
222,723.794522062628,"RBF","EG",0.129821026998041,NA,0.131025583477311,8.73165068269778,NA,0.716929415478169,7,"Schulz (2019)",84,"Smooth","[7,9)"
224,652.719820086412,"RBF","EG",0.215270293726165,NA,0.150657497974933,9.13214563276371,NA,0.612963944480237,8,"Schulz (2019)",96,"Smooth","[7,9)"
226,675.056312930935,"RBF","EG",0.188416337511459,NA,1.59462570393515,0.164516098058732,NA,0.608512089915571,9,"Schulz (2019)",108,"Smooth","[9,11)"
228,648.422550763856,"RBF","EG",0.220436668010343,NA,0.174984790737298,9.88564945546226,NA,0.540250061472858,7,"Schulz (2019)",84,"Smooth","[7,9)"
231,647.614414374931,"RBF","EG",0.22140824664423,NA,0.522865986880306,2.18208486289477,NA,0.602466615412617,9,"Schulz (2019)",108,"Smooth","[9,11)"
233,481.694610134042,"RBF","EG",0.420884645613896,NA,0.16110410962391,9.19852319377307,NA,0.38890951815579,9,"Schulz (2019)",108,"Smooth","[9,11)"
235,660.293145715295,"RBF","EG",0.206165294286309,NA,0.131115224596602,11.6525066338049,NA,0.599561954683819,8,"Schulz (2019)",96,"Smooth","[7,9)"
237,620.120238650473,"RBF","EG",0.254463005786736,NA,0.282843354979456,0.116677024955824,NA,0.55440670253874,31,"Schulz (2019)",372,"Smooth","[25,55]"
239,720.48894170503,"RBF","EG",0.133795147322346,NA,1.0300638209378,0.270949073550963,NA,0.642608326903514,27,"Schulz (2019)",324,"Smooth","[25,55]"
241,683.112535976294,"RBF","EG",0.178730776648264,NA,1.57695608307701,0.215531879603252,NA,0.549115441180615,22,"Schulz (2019)",264,"Smooth","[18,25)"
243,599.941394446368,"RBF","EG",0.27872293784018,NA,0.88851137967447,0.128126548882165,NA,0.479949377479999,26,"Schulz (2019)",312,"Smooth","[25,55]"
245,679.962830925916,"RBF","EG",0.182517496528633,NA,1.19257699036462,0.170309442259855,NA,0.581117379228325,31,"Schulz (2019)",372,"Smooth","[25,55]"
247,564.355859118095,"RBF","EG",0.321505500628078,NA,1.47798816852509,0.0584801092720846,NA,0.444800080683212,39,"Schulz (2019)",468,"Smooth","[25,55]"
249,330.671754158238,"RBF","EG",0.60245125009488,NA,1.62063579960478,0.0120900507077276,NA,0.248890618965869,38,"Schulz (2019)",456,"Smooth","[25,55]"
251,711.639783636513,"RBF","EG",0.144434011040257,NA,0.278652939031227,7.47537342469478,NA,0.658097153377724,45,"Schulz (2019)",540,"Smooth","[25,55]"
252,677.964421166172,"RBF","EG",0.184920076403673,NA,0.847145508757387,0.255303594070263,NA,0.530812335476458,11,"Schulz (2019)",132,"Smooth","[11,14)"
253,730.326637195656,"RBF","EG",0.121967818573928,NA,0.427175101155255,1.98488760913864,NA,0.700397774552494,7,"Schulz (2019)",84,"Smooth","[7,9)"
255,594.91367935054,"RBF","EG",0.284767487536641,NA,0.137372314322863,4.68071773574543,NA,0.557916294146508,8,"Schulz (2019)",96,"Smooth","[7,9)"
259,622.525460882972,"RBF","EG",0.251571337297516,NA,0.253714357382326,2.96968676859832,NA,0.563378241243831,7,"Schulz (2019)",84,"Smooth","[7,9)"
260,795.139803842853,"RBF","EG",0.0440464568187444,NA,0.797301713925189,0.386834620479993,NA,0.765055054198779,10,"Schulz (2019)",120,"Smooth","[9,11)"
261,690.922862265649,"RBF","EG",0.169340844143783,NA,3.49051139571411,0.0731282060062705,NA,0.518037059460902,19,"Schulz (2019)",228,"Smooth","[18,25)"
263,692.175460942974,"RBF","EG",0.167834912560449,NA,0.53365681746631,1.65897045257625,NA,0.641096912415017,55,"Schulz (2019)",660,"Smooth","[25,55]"
265,629.364487481036,"RBF","EG",0.243349145832905,NA,1.76788920494393,0.190322436004357,NA,0.584152082114389,25,"Schulz (2019)",300,"Smooth","[25,55]"
269,563.292188627869,"RBF","EG",0.322784294079235,NA,1.61979624831226,0.0134187710406846,NA,0.374180364702743,8,"Schulz (2019)",96,"Smooth","[7,9)"
271,534.897630344122,"RBF","EG",0.356921534432731,NA,1.08295353812115,0.210258217599344,NA,0.451323672065682,11,"Schulz (2019)",132,"Smooth","[11,14)"
272,687.498361979077,"RBF","EG",0.17345793546125,NA,0.13941833734836,4.15464169964037,NA,0.625627596002654,7,"Schulz (2019)",84,"Smooth","[7,9)"
274,670.372663061042,"RBF","EG",0.194047236211922,NA,0.874809960655263,0.308401669032132,NA,0.628589032066056,11,"Schulz (2019)",132,"Smooth","[11,14)"
276,640.785916015954,"RBF","EG",0.229617780576909,NA,0.138017146904857,1.90550289089195,NA,0.581300133808134,10,"Schulz (2019)",120,"Smooth","[9,11)"
277,656.11183543868,"RBF","EG",0.211192257286717,NA,0.175634065623729,11.5473154156078,NA,0.593128393923484,8,"Schulz (2019)",96,"Smooth","[7,9)"
278,565.841690557482,"RBF","EG",0.319719165920411,NA,2.45901755573249,0.322904935734704,NA,0.375351387675097,28,"Schulz (2019)",336,"Smooth","[25,55]"
282,719.065155828077,"RBF","EG",0.135506888008987,NA,0.224411695249271,8.43345535164249,NA,0.667458600395076,37,"Schulz (2019)",444,"Smooth","[25,55]"
283,679.468420404022,"RBF","EG",0.183111899535383,NA,0.269797041294766,1.8726965336228,NA,0.619230734552337,10,"Schulz (2019)",120,"Smooth","[9,11)"
285,648.751034008999,"RBF","EG",0.220041750386358,NA,0.146463639948587,8.44096479531998,NA,0.61252157756739,11,"Schulz (2019)",132,"Smooth","[11,14)"
287,733.823735343443,"RBF","EG",0.117763446777834,NA,0.498000896986,3.42712587935663,NA,0.701682321897765,41,"Schulz (2019)",492,"Smooth","[25,55]"
290,357.929766957052,"RBF","EG",0.569680416853766,NA,4.00735545540538,0.0572893487978053,NA,0.261920374049929,30,"Schulz (2019)",360,"Smooth","[25,55]"
292,436.190696987657,"RBF","EG",0.475591537145005,NA,1.54136457420929,0.120270428744974,NA,0.332882242867912,33,"Schulz (2019)",396,"Smooth","[25,55]"
294,643.70789710092,"RBF","EG",0.226104840892867,NA,2.22851276565974,0.0387597352594203,NA,0.341299753373678,33,"Schulz (2019)",396,"Smooth","[25,55]"
296,681.009370975612,"RBF","EG",0.18125929807881,NA,0.302977473038404,1.86952870336558,NA,0.621184732035564,25,"Schulz (2019)",300,"Smooth","[25,55]"
297,673.124556523012,"RBF","EG",0.190738783669723,NA,0.594596848886846,0.372557866668995,NA,0.57836707719306,10,"Schulz (2019)",120,"Smooth","[9,11)"
299,414.97827011398,"RBF","EG",0.501094089691567,NA,0.607203138542401,0.00985767188204509,NA,0.27925792078288,24,"Schulz (2019)",288,"Smooth","[18,25)"
302,623.211651109295,"RBF","EG",0.250746367933664,NA,1.10216659033479,0.231472516727259,NA,0.400456979222754,30,"Schulz (2019)",360,"Smooth","[25,55]"
303,645.301201676965,"RBF","EG",0.224189297050795,NA,0.132611398856706,5.17524618023904,NA,0.612827835066847,11,"Schulz (2019)",132,"Smooth","[11,14)"
306,656.709849039734,"RBF","EG",0.210473297906196,NA,1.65584082892338,0.211599351842781,NA,0.569600896671659,46,"Schulz (2019)",552,"Smooth","[25,55]"
308,777.904792621525,"RBF","EG",0.0647671778343072,NA,7.54480162698646,0.0941863382043795,NA,0.569455941549046,39,"Schulz (2019)",468,"Smooth","[25,55]"
310,682.725932414596,"RBF","EG",0.17919556918264,NA,2.26588843293419,0.531564350167536,NA,0.574142641843044,40,"Schulz (2019)",480,"Smooth","[25,55]"
312,401.270954585107,"RBF","EG",0.0351473062788085,NA,0.206334157879861,0.102140714011484,NA,0.577805353397245,7,"Meder (2021)",84,"Smooth","[7,9)"
314,420.82421453614,"RBF","EG",-0.0118683456621373,NA,0.666721983625976,1.27672151158557,NA,0.922836766307327,6,"Meder (2021)",72,"Smooth","[5,7)"
315,413.0142273561,"RBF","EG",0.00691070396127946,NA,1.27854612487932,0.0175730431950483,NA,0.916825407869468,7,"Meder (2021)",84,"Smooth","[7,9)"
